tweetID,text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
16444,-16,-16,0,1,0,114,3,0,0,1,0,0,0,0,0,0,556,566,0,3,0,0,2.217291,35650,0
16445,-16,-16,1,0,0,75,3,0,0,1,0,0,0,0,0,0,359,59,38,47,0,0,2.873154,12484,0
16446,-16,-16,0,1,0,41,6,0,0,0,0,0,0,0,0,0,6917,163,3,270,0,0,1.768847,17862,0
16447,-16,-16,0,1,0,116,1,0,2,4,0,1,0,0,0,2,996,0,0,31,0,0,1.838472,152681,0
16448,-16,-16,0,1,0,116,9,0,2,4,2,0,1,0,0,0,189,99,0,2,0,0,1.887001,12129,0
16449,-10.2064,-8.45893,0,1,0,116,16,0,1,3,0,0,0,0,0,1,1590,1886,0,23,0,0,2.140632,62807,0
16450,NA,-16,0,1,0,56,0,0,1,3,0,0,1,0,0,0,69,127,0,0,0,0,2.811265,53,0
16451,-16,-16,0,1,0,54,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1.606047,7001,0
16452,-16,-16,1,0,0,135,0,0,0,0,0,0,0,0,0,0,1633,62,355,81,0,0,2.868213,3104,0
16453,-16,-16,0,1,0,69,7,0,0,1,0,0,0,0,0,0,133,0,0,4,0,0,1.435103,27358,0
16454,-9.87697,-9.70285,0,0,0,130,0,0,2,5,1,0,0,0,0,2,481,256,66,3,0,0,1.884843,20093,0
16455,-16,-16,0,1,0,116,0,0,0,1,0,0,0,0,0,0,4977,10,0,47,0,0,2.09509,229703,0
16456,-16,-16,0,0,0,33,1,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,1.074339,52,0
16457,-16,-16,0,0,1,133,14,0,1,1,0,0,1,0,0,0,117,242,219,1,0,0,3.088728,1539,0
16458,-16,-16,0,1,0,117,0,0,0,5,0,0,0,0,0,0,41,45,0,3,0,0,1.859486,386,0
16459,-16,-16,0,0,0,98,10,0,0,0,0,0,0,0,0,0,1864,642,128,16,0,0,1.565137,50029,0
16460,-8.82146,-8.92288,1,0,0,140,0,0,0,3,0,0,0,0,0,0,23,94,0,0,0,1,1.647316,133,0
16461,-16,-16,0,1,0,99,8,0,0,6,0,0,0,0,0,0,3369,1322,0,14,0,0,1.49863,4624,0
16462,-7.35574,-7.48395,0,1,0,116,2,0,0,2,0,0,0,0,0,0,219,4,0,12,0,0,1.571568,14068,1
16463,-16,-16,1,1,0,120,5,0,1,3,0,0,0,0,0,1,3107,3366,1,64,0,0,3.059035,56320,0
16464,-9.87776,-10.0316,0,0,1,133,1,0,0,1,0,0,0,0,0,0,3344,854,72,202,0,1,2.725599,20183,0
16465,-16,-16,1,0,0,139,0,0,0,0,0,0,0,0,0,0,574,191,9,51,0,0,2.041902,20100,0
16466,-8.89066,-9.03199,1,0,0,58,12,0,1,2,0,2,0,0,0,0,73,108,7,2,0,0,1.586688,7367,0
16467,-16,-16,0,0,0,14,2,0,0,0,0,0,0,0,0,0,45,164,366,2,0,0,1.901913,773,0
16468,-16,-16,0,0,0,59,0,0,0,0,0,0,0,0,0,0,151,551,0,0,0,0,1.289358,912,0
16469,-10.7054,-8.83273,0,0,0,22,0,0,1,1,0,0,1,0,0,0,3,15,0,0,0,0,1.355165,829,0
16470,-16,-16,0,1,0,121,0,0,1,3,0,0,2,0,0,0,36,52,4,0,0,0,2.658971,687,0
16471,-11.3146,-16,0,0,0,57,0,0,1,2,0,0,1,0,0,0,420,251,13,18,0,1,1.412525,6191,0
16472,-16,-16,1,0,1,126,0,0,2,2,1,1,0,0,0,0,504,226,71,1,0,0,1.113238,36167,0
16473,-12.6888,-11.8954,0,1,0,116,0,0,0,2,0,0,0,0,0,0,113,45,0,0,0,0,1.429648,3903,0
16474,-16,-16,1,1,0,116,8,0,1,3,1,0,0,0,0,0,330,16,0,20,0,0,2.043703,1413,0
16475,-16,-16,1,1,0,97,0,0,1,4,0,0,0,0,0,2,1397,810,144,37,0,0,2.825645,46096,0
16476,-5.82733,-4.68093,0,1,0,116,8,0,1,2,0,1,0,0,0,0,245,18,0,0,0,0,1.580662,23917,0
16477,-16,-16,0,1,0,63,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1.074021,136,0
16478,-10.0634,-7.93765,0,1,0,116,9,0,1,3,0,0,0,0,0,1,1959,54,0,87,0,0,1.842738,153448,1
16479,-16,-16,0,1,0,82,13,0,2,4,0,0,1,0,0,1,12,24,0,0,0,0,1.452269,396,0
16480,-16,-16,0,1,0,116,1,0,1,5,0,0,0,0,0,1,208,1,0,3,0,0,1.670274,76423,0
16481,-16,-16,0,0,1,137,1,0,3,5,1,1,0,0,0,1,407,398,3,13,0,0,1.522343,13868,0
16482,-16,-16,0,1,0,91,0,0,0,1,0,0,0,0,0,0,133,106,0,6,0,0,1.857203,2384,0
16483,-16,-16,0,0,0,139,3,0,2,3,1,2,0,0,0,0,12656,10967,3,263,0,0,1.357187,4108,0
16484,-7.34178,-7.3586,0,1,0,84,0,1,1,2,0,1,0,0,0,0,13,23,0,0,0,0,3.801622,105,1
16485,-9.40487,-9.63814,0,0,1,48,2,0,0,0,0,0,0,0,0,0,265,294,144,20,0,0,2.458894,27972,0
16486,-9.34032,-9.12152,0,1,0,116,0,0,1,4,1,0,0,0,0,0,1327,1013,1,15,0,0,2.15897,90309,0
16487,-10.6701,-10.2027,0,1,0,39,0,0,0,1,0,0,0,0,0,0,184,0,0,0,0,0,1.39676,23119,0
16488,-16,-16,0,0,1,126,2,0,0,0,0,0,0,0,0,0,164,59,77,8,0,0,2.920095,26282,0
16489,-16,-16,0,1,0,83,3,0,0,0,0,0,0,0,0,0,164,65,6,1,0,0,2.864992,1166,0
16490,-10.4284,-8.6269,0,0,0,73,13,0,1,2,0,0,0,0,0,1,961,726,884,34,0,0,3.319052,3525,0
16491,-16,-16,0,0,0,73,0,0,0,2,0,0,0,0,0,0,56,167,1,1,0,1,2.48734,970,0
16492,-7.7875,-7.99722,0,1,0,87,13,0,2,2,0,1,1,0,0,0,2783,1872,6,175,0,1,2.968671,3549,0
16493,-16,-16,0,0,1,116,0,0,0,2,0,0,0,0,0,0,963,469,33,83,0,0,1.896872,8364,0
16494,-9.25767,-7.57406,0,1,0,106,3,0,1,1,0,1,0,0,0,0,34,8,0,0,0,0,1.157651,2656,1
16495,-16,-10.2755,0,1,0,109,11,0,3,7,1,1,1,0,0,0,419,2002,0,1,0,0,1.304629,3625,0
16496,-16,-16,1,1,0,112,3,0,2,2,0,1,1,0,0,0,1996,101,0,93,0,1,5.003683,4591,0
16497,-16,-16,1,1,0,104,1,0,0,0,0,0,0,0,0,0,386,9,0,16,0,0,1.640545,93438,0
16498,-16,-16,1,0,1,61,4,0,0,1,0,0,0,0,0,0,137,118,36,0,0,0,1.154346,2022,0
16499,-16,-16,0,0,0,120,4,0,1,3,0,2,0,0,0,0,9695,306,0,862,0,0,3.070867,17273,0
16500,-16,-16,0,1,0,116,6,0,0,0,0,0,0,0,0,0,683,449,0,29,0,0,3.311009,30539,0
16501,-16,-16,0,1,0,78,9,0,0,4,0,0,0,0,0,0,280,0,0,3,0,0,2.765249,37461,0
16502,-16,-16,0,0,0,140,14,0,2,4,1,0,2,0,0,0,44,33,1,2,0,1,2.730822,138,0
16503,-16,-16,0,0,1,56,0,0,1,1,1,0,0,0,0,0,245,359,136,0,0,0,1.645049,5917,0
16504,-16,-16,0,1,0,117,7,0,3,4,1,1,0,0,0,1,421,395,0,13,0,0,1.498454,18819,0
16505,-16,-16,0,0,0,47,2,1,1,2,0,0,0,0,0,1,234,276,6,5,0,0,2.379683,257,0
16506,-8.44033,-8.30488,0,1,0,67,11,1,1,2,1,0,0,0,0,0,96,95,18,7,0,0,2.702418,8249,1
16507,-16,-16,1,0,0,44,0,0,0,0,0,0,0,0,0,0,1026,1295,69,57,0,1,2.982121,9169,0
16508,-16,-16,1,0,0,133,0,0,0,0,0,0,0,0,0,0,850,1915,16,13,0,1,3.141662,14549,0
16509,-16,-16,0,1,0,80,0,0,1,2,0,0,0,0,1,0,7501,8120,1,25,0,0,2.292149,29336,0
16510,-16,-16,0,0,0,108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16511,-16,-16,0,1,0,47,3,0,2,3,1,1,0,0,0,0,427,1180,10,3,0,1,2.304766,15554,0
16512,-10.5451,-8.71163,0,1,0,103,0,0,0,2,0,0,0,0,0,0,92,289,0,6,0,0,1.424875,2959,0
16513,-16,-16,0,1,0,116,2,0,0,2,0,0,0,0,0,0,879,1245,0,12,0,0,2.29212,142,0
16514,-16,-16,0,1,0,112,3,0,0,2,0,0,0,0,0,0,410,302,0,10,0,0,2.336442,600,0
16515,-16,-16,0,1,0,105,5,0,0,4,0,0,0,0,0,0,342,140,163,32,0,0,2.938933,1524,0
16516,-16,-16,0,0,0,139,4,0,0,7,0,0,0,0,0,0,100,0,1,2,0,1,1.09479,40699,0
16517,-16,-16,0,0,1,100,10,0,0,0,0,0,0,0,0,0,547,522,15,4,0,0,2.188678,39283,0
16518,-16,-16,0,1,0,80,0,0,0,2,0,0,0,0,0,0,665,106,0,12,0,0,2.362153,33385,0
16519,-16,-16,0,0,1,136,4,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2.308,5,0
16520,-9.15012,-9.05256,1,0,0,132,5,1,0,2,0,0,0,0,0,0,220,64,0,5,0,0,3.536129,2636,0
16521,-16,-16,0,1,0,116,8,0,1,4,2,0,0,0,0,0,396,50,1,16,0,0,1.757152,25082,0
16522,-12.688,-11.7563,0,1,0,76,0,0,1,3,0,0,1,0,0,0,2023,2262,0,7,0,0,1.352199,14379,0
16523,-10.356,-16,0,1,1,103,2,0,0,0,0,0,0,0,0,0,11,43,4,0,0,0,2.261797,245,0
16524,-16,-16,1,1,0,118,11,0,0,4,0,0,0,0,0,0,942,58,1,52,0,1,3.508234,25043,0
16525,-16,-16,0,1,0,111,12,0,0,3,0,0,0,0,0,0,10285,7882,123,569,0,0,3.1733,62216,0
16526,-16,-16,1,1,0,72,2,0,0,1,0,0,0,0,0,0,233,242,1,20,0,0,1.82627,2427,0
16527,-16,-16,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16528,-16,-16,0,0,0,41,0,0,1,1,0,1,0,0,0,0,618,399,71,12,0,0,2.436882,32210,0
16529,-16,-16,1,0,1,125,0,1,2,4,0,1,1,0,0,0,422,434,287,23,0,0,3.499763,9171,0
16530,-9.88011,-9.70432,0,0,0,88,5,0,0,2,0,0,0,0,0,0,319,0,0,4,0,0,1.375039,28878,0
16531,-11.5776,-10.7064,1,0,0,137,8,0,0,0,0,0,0,0,0,0,125,186,3,1,0,0,2.896473,4407,0
16532,-5.90244,-4.7373,0,1,0,56,6,0,0,1,0,0,0,0,0,0,316,247,1,25,0,1,2.742435,5146,0
16533,-8.9902,-7.37329,0,1,0,115,4,0,1,1,0,2,0,0,0,0,1686,2023,1,15,0,0,2.39772,87139,1
16534,-16,-16,0,0,1,65,2,0,0,0,0,0,0,0,0,0,51,212,0,0,0,1,1.799941,1577,0
16535,-16,-16,0,1,0,116,0,0,1,5,0,1,0,0,0,0,921,2,0,20,0,1,3.32871,80995,0
16536,-16,-9.6099,0,1,0,112,3,1,1,6,0,0,0,0,0,2,1213,1164,12,55,0,0,2.664131,13111,0
16537,-9.05436,-9.00001,0,0,0,105,1,0,2,4,1,0,1,0,0,0,15557,17188,42,314,0,1,2.861685,26766,0
16538,-16,-16,0,0,0,64,1,0,0,0,0,0,0,0,0,0,100,93,1,3,0,1,1.637379,3114,0
16539,-16,-16,0,0,1,99,14,0,0,5,0,0,0,0,0,0,360,528,14,14,0,0,1.992222,11271,0
16540,-16,-16,1,0,0,39,2,0,0,0,0,0,0,0,0,0,202,381,3,1,0,1,2.935465,4024,0
16541,-16,-16,0,1,0,86,0,0,2,2,1,0,1,0,0,0,3734,37,0,429,0,0,2.793853,4040,0
16542,-16,-16,0,1,0,113,0,0,0,0,0,0,0,0,0,0,244,377,2,13,0,0,3.894895,7585,0
16543,-16,-16,0,0,0,34,0,0,0,0,0,0,0,0,0,0,310,437,2,0,0,0,1.858688,3297,0
16544,-16,-16,0,1,0,77,0,0,1,2,0,0,1,0,0,0,107,59,0,3,0,0,1.299207,30261,0
16545,-16,-16,0,1,0,75,2,0,1,2,0,1,0,0,0,0,47,109,0,0,0,0,1.185936,192,0
16546,-16,-16,0,0,1,138,9,0,0,0,0,0,0,0,0,0,511,299,1,25,0,0,1.214782,1002,0
16547,-16,-16,0,1,0,43,0,0,0,1,0,0,0,0,0,0,1307,76,0,7,0,1,2.290103,209803,0
16548,-16,-16,0,1,0,115,0,0,1,4,1,0,0,0,0,0,58,17,0,0,0,0,1.32833,11569,0
16549,-16,-16,0,0,1,54,0,0,0,0,0,0,0,0,0,0,680,1153,179,25,0,0,1.968654,16784,0
16550,-16,-16,0,0,0,132,0,0,1,3,0,1,0,0,0,0,21,2,0,0,0,0,1.889421,1353,0
16551,-9.46725,-8.57595,0,0,0,61,0,0,1,3,0,0,1,0,0,0,382,632,14,10,0,0,1.309052,2257,0
16552,-16,-16,0,1,0,75,0,0,1,3,0,1,0,0,0,0,2474,3320,3,6,0,0,1.625023,1866,0
16553,-16,-16,0,1,0,43,15,0,1,2,1,0,0,0,0,0,318,1,0,5,0,0,2.355572,47046,0
16554,-16,-16,0,0,1,55,12,0,0,2,0,0,0,0,0,0,163,216,39,0,0,1,2.770257,5036,0
16555,-16,-16,0,0,1,93,11,0,0,0,0,0,0,0,0,0,331,378,12,7,0,1,2.759424,23385,0
16556,-10.9617,-10.5018,0,1,0,64,10,0,0,1,0,0,0,0,0,0,3377,3981,0,21,0,1,2.746248,169185,0
16557,-16,-16,0,1,0,66,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16558,-12.6884,-11.8951,0,1,0,116,1,0,0,3,0,0,0,0,0,0,1863,234,2,57,0,0,1.905724,84244,0
16559,-10.2993,-10.4205,1,0,0,35,0,0,1,1,0,1,0,0,0,0,394,488,5,8,0,1,3.218698,4266,0
16560,-9.24711,-7.22811,0,1,0,72,3,0,1,2,1,0,0,0,0,0,188,266,0,5,0,0,2.832366,2630,0
16561,-16,-16,0,0,0,62,9,0,1,2,1,0,0,0,0,0,91,133,13,1,0,1,2.764061,2583,0
16562,-16,-16,0,1,0,62,0,0,0,0,0,0,0,0,0,0,4,19,4,0,0,0,2.398219,391,0
16563,-16,-16,0,0,0,45,0,0,0,1,0,0,0,0,0,0,463,347,304,1,0,0,2.860104,27074,0
16564,-10.2064,-8.45893,0,1,0,115,5,0,1,1,0,0,0,0,0,1,1196,225,0,48,0,0,1.760442,87402,0
16565,-16,-16,1,1,0,106,3,0,2,3,0,0,1,0,0,2,89,31,0,4,0,0,1.210892,6160,0
16566,-9.33964,-8.35067,0,1,0,116,0,0,1,2,0,0,1,0,0,0,607,13,0,7,0,0,1.234354,32426,0
16567,-16,-16,0,0,1,138,2,0,1,2,0,0,1,0,0,0,153,67,0,12,0,0,3.413329,6558,0
16568,-16,-16,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16569,-16,-16,0,1,0,115,0,0,0,0,0,0,0,0,0,0,152,163,2,1,0,0,2.071562,2434,0
16570,-16,-16,0,1,0,64,13,0,1,3,0,0,0,0,0,1,4206,3474,0,18,0,0,2.904903,23674,0
16571,-16,-16,0,1,0,80,0,0,0,0,0,0,0,0,0,0,106,32,7,1,0,0,1.316856,9249,0
16572,-7.828,-8.28003,1,1,0,80,15,1,0,3,0,0,0,0,0,0,1931,1872,0,33,0,0,1.754837,48477,0
16573,-10.7773,-10.5953,1,1,0,46,5,0,0,0,0,0,0,0,0,0,916,25,63,100,0,0,2.26065,123326,0
16574,-9.00697,-7.38615,1,1,0,116,4,0,3,5,1,1,0,0,0,1,451,289,0,2,0,0,1.226447,21642,1
16575,-16,-16,0,1,0,88,7,0,1,3,0,0,0,0,0,1,76693,38,1,627,0,0,2.645912,155091,0
16576,-16,-16,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.18927,7,0
16577,-16,-16,0,0,0,56,0,0,1,1,0,0,1,0,0,0,213,167,32,5,0,1,2.904965,6141,0
16578,-16,-16,1,1,0,114,2,0,0,1,0,0,0,0,0,0,261,134,0,6,0,1,1.748899,14541,0
16579,-16,-16,0,0,0,129,1,0,1,3,0,0,1,0,0,0,484,427,39,17,0,0,2.792112,14907,0
16580,-16,-16,1,1,0,111,0,0,1,2,0,0,0,0,0,1,2166,2311,0,15,0,1,3.354769,27298,0
16581,-9.0577,-8.91837,0,1,0,60,3,0,0,2,0,0,0,0,0,0,8988,9020,0,107,0,0,2.705115,124381,0
16582,-16,-16,0,0,0,62,0,0,1,2,0,1,0,0,0,0,264,900,1,2,0,1,2.52856,2281,0
16583,-16,-16,0,0,1,74,0,0,0,0,0,0,0,0,0,0,289,229,18,15,0,0,2.323617,1882,0
16584,-16,-16,1,0,0,139,1,0,2,5,1,0,0,0,0,3,1074,1354,2,18,0,0,2.703325,4578,0
16585,-16,-16,0,1,0,116,0,0,0,0,0,0,0,0,0,0,890,0,0,42,0,0,2.435671,5333,0
16586,-16,-16,0,0,0,26,0,0,0,1,0,0,0,0,0,0,76,57,4,0,0,1,1.078263,877,0
16587,-16,-16,0,1,0,89,1,0,0,0,0,0,0,0,0,0,731,22,0,14,0,1,2.623071,166537,0
16588,-16,-16,0,0,0,38,8,0,0,0,0,0,0,0,0,0,509,722,33,14,0,1,2.996347,14868,0
16589,-16,-16,0,1,0,29,0,0,0,0,0,0,0,0,0,0,302,779,13,16,0,1,1.64711,6377,0
16590,-16,-16,0,1,0,25,9,0,0,0,0,0,0,0,0,0,2792,2442,1,108,0,0,2.444589,16155,1
16591,-16,-16,0,1,0,116,11,0,1,2,0,0,0,0,0,1,6834,7560,13,55,0,0,2.061464,124738,0
16592,-10.6408,-16,1,0,0,138,7,0,3,8,1,1,1,0,0,0,250,140,5,16,0,0,1.227614,12103,0
16593,-16,-16,0,1,0,45,0,0,0,1,0,0,0,0,0,0,462,439,164,48,0,0,2.589004,11811,0
16594,-16,-16,0,0,0,97,0,0,1,3,0,2,0,0,0,0,192,223,4,1,0,0,2.960019,4277,0
16595,-16,-8.58191,0,1,0,116,1,0,1,4,0,3,0,0,0,0,966,82,0,11,0,0,2.169553,39459,0
16596,-16,-16,1,0,0,37,0,0,0,0,0,0,0,0,0,0,269,112,1,0,0,0,2.581916,15711,0
16597,-16,-16,0,1,0,120,0,0,0,0,0,0,0,0,0,0,526,349,6,27,0,0,4.879234,6085,0
16598,-16,-16,0,1,0,48,0,0,0,3,0,0,0,0,0,0,487,274,61,24,0,1,3.2975,2810,0
16599,-16,-16,0,0,0,114,5,0,2,7,0,2,2,0,0,0,62,43,0,2,0,1,2.038424,1747,0
16600,-10.204,-8.45704,0,1,0,77,0,0,2,2,0,1,0,0,0,1,237,459,2047,12,0,0,3.607117,5857,0
16601,-16,-16,0,0,1,97,5,0,0,3,0,0,0,0,0,0,131,93,1,2,0,0,1.279603,5830,0
16602,-16,-16,1,0,1,91,11,0,2,3,0,1,2,0,0,0,1572,1478,438,27,0,1,2.497701,27492,0
16603,-16,-16,1,0,0,88,3,0,1,1,0,1,0,0,0,0,1240,1184,368,64,0,1,2.037587,18874,0
16604,-16,-16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,509,323,18781,68,0,1,2.861015,73378,0
16605,-8.98272,-8.98949,0,1,0,59,5,1,1,3,0,0,0,0,0,1,800,0,0,22,0,0,1.51727,77316,0
16606,-9.05316,-8.99881,0,1,0,58,4,0,0,0,0,0,0,0,0,0,3032,4,5,167,0,0,3.621025,9061,0
16607,-16,-16,0,0,0,139,0,0,1,2,0,0,1,0,0,0,153,405,0,0,0,0,2.696378,2626,0
16608,-16,-16,0,1,0,116,2,0,2,4,0,3,0,0,0,1,211,104,0,2,0,0,2.297153,10600,0
16609,-7.05628,-7.4012,0,0,1,134,0,0,1,2,0,0,1,0,0,0,86,112,4,5,0,1,2.552177,466,1
16610,-16,-16,0,1,0,120,0,0,2,3,2,0,1,0,0,0,168,18,19,2,0,1,2.936233,29626,0
16611,-16,-16,0,1,0,113,2,0,1,3,0,0,1,0,0,0,574,991,20,10,0,0,1.890306,41149,0
16612,-5.90603,-4.74,0,1,0,80,7,0,2,4,0,1,0,0,0,1,236,267,33,7,0,1,2.40444,62410,0
16613,-16,-16,0,1,0,116,1,0,0,4,0,0,0,0,0,0,4348,5009,0,34,0,1,2.457081,141740,0
16614,-16,-16,0,0,0,58,0,0,1,2,0,0,1,0,0,0,273,175,13,1,0,0,2.554724,5272,0
16615,-16,-16,1,1,0,120,0,0,0,1,0,0,0,0,0,0,2485,2601,3,23,0,0,1.267427,5880,0
16616,-16,-16,0,1,0,88,0,0,0,3,0,0,0,0,0,0,478,154,1,26,0,0,2.572471,687,0
16617,-16,-16,0,0,0,126,2,0,0,0,0,0,0,0,0,0,145,137,5,1,0,1,2.37104,7729,0
16618,-16,-16,0,0,0,83,2,0,0,0,0,0,0,0,0,0,1873,1588,20038,NA,0,0,2.323255,122802,0
16619,-16,-16,0,1,0,47,0,0,2,3,1,1,0,0,0,0,4131,450,49,83,0,0,3.224617,85704,0
16620,-16,-16,0,1,0,116,15,0,1,5,2,0,0,0,0,0,4620,4806,1,117,0,0,2.462671,22804,0
16621,-16,-16,0,0,0,12,2,0,0,0,0,0,0,0,0,0,450,345,0,11,0,0,2.859138,10757,0
16622,-9.87812,-10.0303,0,0,1,57,4,0,0,0,0,0,0,0,0,0,25,28,0,2,0,0,1.978406,3046,0
16623,-16,-16,0,0,0,112,6,0,1,3,0,1,0,0,0,0,64,22,1,0,0,1,2.870194,2679,0
16624,-5.80636,-4.66524,0,1,0,116,9,0,0,3,0,0,0,0,0,0,1459,55,1,62,0,1,2.722819,156667,0
16625,-16,-16,1,0,1,137,10,0,0,1,0,0,0,0,0,0,719,1017,206,15,0,0,4.371626,10453,0
16626,-16,-16,0,1,1,108,0,0,1,2,0,1,0,0,0,0,417,1305,0,6,0,0,1.106107,2038,0
16627,-16,-16,0,1,0,116,0,0,0,5,0,0,0,0,0,0,15117,9733,30,78,0,0,2.737967,5542,0
16628,-16,-16,0,1,0,109,2,0,2,4,0,0,2,0,0,2,1289,1271,0,29,0,0,1.119969,1316,0
16629,-16,-16,0,0,1,138,0,0,2,5,1,0,3,0,0,0,1570,818,1026,94,0,0,2.884075,64330,0
16630,-16,-16,1,1,0,116,7,0,1,2,1,0,0,0,0,0,810,377,0,14,0,0,2.469966,51473,0
16631,-16,-16,0,0,1,83,0,0,0,0,0,0,0,0,0,0,163,159,0,1,0,0,2.104094,8642,0
16632,-16,-16,1,0,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16633,-10.2919,-8.46419,0,0,0,18,5,0,0,0,0,0,0,0,0,0,268,197,11,11,0,1,4.666686,9675,0
16634,-9.75934,-9.94287,1,1,0,118,5,0,3,6,1,1,2,0,0,0,1426,1023,0,104,0,0,2.157802,18143,0
16635,-16,-16,0,0,0,81,10,0,2,3,1,0,1,0,0,0,1249,489,5,119,0,0,1.326538,104,0
16636,-16,-9.39606,0,1,0,107,6,0,0,1,0,0,0,0,0,0,1095,312,45,67,0,1,3.061949,4738,0
16637,-16,-16,1,1,0,106,4,0,0,2,0,0,0,0,0,0,11311,11689,1,133,0,0,1.961715,8291,0
16638,-7.35535,-7.49152,0,1,0,116,10,0,0,1,0,0,0,0,0,0,1802,2001,0,5,0,0,1.536473,13436,0
16639,-16,-16,0,1,0,116,0,0,0,4,0,0,0,0,0,0,3368,3296,0,15,0,0,1.612388,24320,0
16640,-16,-16,0,1,0,70,0,0,1,3,0,0,2,0,0,0,2263,2109,2,6,0,0,1.188205,34757,0
16641,-16,-16,0,0,0,138,3,0,1,4,0,0,1,0,0,0,1358,1340,7,89,0,1,3.203944,15959,0
16642,-16,-16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,218,140,17,1,0,0,1.576961,12900,0
16643,-16,-16,0,0,0,95,4,0,0,1,0,0,0,0,0,0,495,1898,133,4,0,0,2.871359,6539,0
16644,-16,-16,0,0,1,31,0,0,0,0,0,0,0,0,0,0,816,817,17,7,0,0,1.546528,19233,0
16645,-12.688,-11.8947,0,0,0,104,0,0,1,2,0,1,0,0,0,0,1436,303,20,16,0,0,2.87979,38455,0
16646,-9.56813,-9.44549,0,1,0,67,1,0,0,1,0,0,0,0,0,0,221,196,0,4,0,0,3.368753,55832,1
16647,-5.90522,-4.73939,0,1,0,107,9,0,0,2,0,0,0,0,0,0,200,0,0,1,0,0,1.566558,110127,0
16648,-16,-16,0,1,0,116,0,0,2,5,2,0,0,0,0,1,22641,22430,0,168,0,0,2.043142,9489,0
16649,-16,-16,0,1,0,115,3,0,0,5,0,0,0,0,0,0,199,165,94,3,0,1,2.843279,5575,0
16650,-16,-16,0,1,0,39,3,0,1,1,0,0,1,0,0,0,213,183,22,5,0,1,2.782344,15376,0
16651,-16,-16,0,1,0,54,0,0,1,3,1,0,0,0,0,0,196,44,5,4,0,0,2.912079,18464,0
16652,-16,-16,1,1,0,116,0,0,0,0,0,0,0,0,0,0,4651,5297,0,52,0,0,2.199489,67254,0
16653,-9.24353,-7.22544,0,0,0,47,7,0,0,1,0,0,0,0,0,0,315,1240,4,17,0,0,2.914377,20520,0
16654,-11.5757,-10.6949,0,0,0,106,12,1,1,1,0,0,1,0,0,0,5372,2498,42,417,0,0,2.911908,7094,0
16655,-9.05555,-9.0012,1,0,0,114,8,0,1,3,0,1,0,0,0,0,4392,120,1,268,0,1,3.103414,30282,0
16656,-16,-16,0,1,0,50,0,0,0,1,0,0,0,0,0,0,11,41,0,0,0,1,1.229935,672,0
16657,-16,-16,0,0,0,109,0,0,2,5,0,1,2,0,0,0,126,70,4,18,0,1,1.67013,2990,0
16658,-16,-16,0,0,0,13,1,0,0,0,0,0,0,0,0,0,237,227,293,8,0,0,2.880368,24610,0
16659,-16,-16,0,1,0,97,12,0,2,2,0,0,1,1,0,0,2078,568,14,86,0,1,2.974916,26197,0
16660,-16,-16,0,0,0,96,9,0,0,3,0,0,0,0,0,0,225,279,136,2,0,0,2.74875,4544,0
16661,-8.8753,-8.63678,0,1,0,58,16,1,3,4,1,1,1,0,0,0,728,348,21,35,0,0,3.01417,11835,0
16662,-9.89287,-7.71245,0,1,0,29,9,0,0,0,0,0,0,0,0,0,91,262,5,9,0,0,3.412594,62,0
16663,-16,-16,1,0,0,148,8,0,0,0,0,0,0,0,0,0,244,312,6,7,0,0,2.812066,3842,0
16664,-16,-16,0,1,0,108,1,0,1,1,0,0,0,0,0,1,1173,550,0,48,0,0,2.046109,1566,1
16665,-16,-16,1,1,0,43,0,0,1,3,0,0,1,0,0,0,1147,0,0,4,0,0,1.104746,98545,0
16666,-16,-16,0,0,1,126,0,0,1,5,0,1,0,0,0,0,14554,6568,994,1837,0,0,2.922313,84676,0
16667,-16,-16,0,1,0,38,14,0,0,1,0,0,0,0,0,0,2259,2407,82,111,0,0,3.80141,24529,0
16668,-16,-9.51266,0,1,0,93,0,0,0,4,0,0,0,0,0,0,61,5,0,0,0,0,1.339229,964,1
16669,-8.7646,-7.20483,1,1,0,102,5,0,0,4,0,0,0,0,0,0,4156,2585,0,322,0,1,3.01559,57064,0
16670,-10.7842,-10.1905,0,1,0,115,12,0,0,4,0,0,0,0,0,0,1208,47,0,32,0,0,2.216921,52419,0
